LocationId,OrganisationID,LocationPostCode_clean
dd6a91de-93d5-4191-9074-e9986853dedd,c92c166d-e4b1-4a38-8db1-9709bbd7a050,EN52AG
15435974-716a-4395-9d16-c6ebdb542974,32b025be-6f1b-4540-ad0a-c0dc146b9efa,BB103AU
bc97cb17-16f1-4300-b1e0-aaaf7aec5029,6a97769e-9ce8-4789-a220-b69eb29a0fbd,EC3R6AF
05f8d721-cd0e-4131-93fe-bde56a478ce8,4ec3aba3-dae9-4213-b430-483e0b7ae8c7,RG213DN
74dd7547-1e21-40ea-88ef-bf6eca2fb291,83b31073-e348-489b-8cb6-e7c48c0f952c,GL516PN
41dc14e8-2e8c-44a2-a1cc-a8fd54765b21,781772c6-8b67-4309-af9b-8f2215476558,NK
dfd0e1c9-372f-4427-85f7-0325edd291b1,781772c6-8b67-4309-af9b-8f2215476558,NK
604e56c9-0cd3-4900-b26d-eafdbb77e561,c92c166d-e4b1-4a38-8db1-9709bbd7a050,NK
83fc714c-8e15-44d5-99df-28343f07f059,4ec3aba3-dae9-4213-b430-483e0b7ae8c7,RG238HF
86feb395-36c5-45b5-9c73-f84fc68f0d61,9e928578-9ff8-4920-9149-72d58ff76d40,PO211LA
70f19d32-f3f6-48c4-9306-a4f4556b4ea6,65772f47-2c91-412f-93ba-1cfddcebf89a,DN228ED
28440bc7-440a-4966-91b4-d2315be39058,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
9ba6c82a-7606-4e94-a5ad-fce2c844ff80,6e8fc945-c328-4a2f-a737-445d21fe5ae6,CB42HA
5a08af25-1115-4570-88ae-9ba727239dc3,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH192PF
d40a77d7-bb9c-47cd-ada5-1cdfbdcc7382,6dfda7a6-b9dd-4b44-b17a-2be15e8e984f,BL00NP
7c19a0c1-2b49-4ec3-89c3-e9967dede770,781772c6-8b67-4309-af9b-8f2215476558,NK
6b333127-620f-4095-bd7d-db32f51013af,aeb5acfe-7c49-45c4-8825-f987a950f716,LE72AJ
774fe985-7989-460e-89b1-4db6b97e61d3,89c7fea2-ad47-40ec-8050-357f80b563e2,BN207QT
86210488-3a0c-4464-88a3-4f46b5d6c53c,6d25fe7d-5e02-4ffd-b328-ee21522d4fff,NK
fec1a1f2-bd60-4ee7-92e8-44116234273b,c92c166d-e4b1-4a38-8db1-9709bbd7a050,NK
de49775f-3058-4513-96d6-399e1000e755,781772c6-8b67-4309-af9b-8f2215476558,NK
70fc3b67-715c-477c-9177-dd30789a430c,1d8e8a92-09a2-4f99-85e8-687415c9fe00,KW147YL
789c39d0-454c-4a98-9b1a-a1b3734faa9a,4c59ae4f-3668-4b19-bbb9-c9e54ce5d978,NK
db8cb60c-ab36-4125-8ce3-9adf668a5a0e,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
074b1783-0f50-4ace-b107-cc799ea2551f,181d26cd-e8f4-4750-a7bb-04eef2773c4a,TEST123
d97abb50-543b-4047-9a0e-f92cceec199e,781772c6-8b67-4309-af9b-8f2215476558,NK
28571181-6e10-4486-96a6-6211f6a5366e,741fec62-7721-461d-949e-df6e509edec6,CM133BL
8bdf45f4-c46f-46b2-9757-2a2903a84da0,4ec3aba3-dae9-4213-b430-483e0b7ae8c7,RG238HD
febfb236-8be1-4611-a6a3-f6c69077b3dc,781772c6-8b67-4309-af9b-8f2215476558,NK
c9a425e1-ef65-4a18-9a0d-34d1d6631475,4ec3aba3-dae9-4213-b430-483e0b7ae8c7,RG226PD
006bf60e-dfd1-4b3b-9459-e6bcfd45eee2,781772c6-8b67-4309-af9b-8f2215476558,NK
bce7a73c-7fb2-435c-979b-ec8ef7234dc0,32b025be-6f1b-4540-ad0a-c0dc146b9efa,PR267SG
